Estimate	Std. Error	z value	Pr(>|z|)	var	inv	vars	converged
-0.0054	0.0086	-0.628847990793124	0.529448578045769	tempseason	X1_Gabon_1	abslat + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
2.5	4.1	0.60506107093156	0.545138419200859	(Intercept)	X1_Gabon_1	abslat + maxtemp + mintemp + precseason + tempseason	TRUE
-0.259	0.148	-1.74274738415728	0.0813777507499012	abslat	X1_Gabon_1	abslat + maxtemp + mintemp + precseason + tempseason	TRUE
0.14	0.213	0.655253933911755	0.512304274654465	maxtemp	X1_Gabon_1	abslat + maxtemp + mintemp + precseason + tempseason	TRUE
-0.359	0.199	-1.80099561871307	0.0717035705254297	mintemp	X1_Gabon_1	abslat + maxtemp + mintemp + precseason + tempseason	TRUE
-7e-04	0.0191	-0.0363460155078757	0.971006459090029	precseason	X1_Gabon_1	abslat + maxtemp + mintemp + precseason + tempseason	TRUE
-0.0046	0.0083	-0.549175441667982	0.582885056199583	tempseason	X1_Gabon_1	abslat + maxtemp + mintemp + precseason + tempseason	TRUE
2.1	3.8	0.541304181216455	0.58829793899914	(Intercept)	X1_Gabon_1	abslat + maxtemp + mintemp + tempseason	TRUE
-0.263	0.141	-1.85914010577131	0.0630072818010328	abslat	X1_Gabon_1	abslat + maxtemp + mintemp + tempseason	TRUE
0.147	0.181	0.809993085477201	0.417944149791912	maxtemp	X1_Gabon_1	abslat + maxtemp + mintemp + tempseason	TRUE
-0.345	0.193	-1.78377987384616	0.0744594411783362	mintemp	X1_Gabon_1	abslat + maxtemp + mintemp + tempseason	TRUE
-0.0039	0.0077	-0.505968329189439	0.612878883031427	tempseason	X1_Gabon_1	abslat + maxtemp + mintemp + tempseason	TRUE
2	3.8	0.541092673207384	0.588443708067069	(Intercept)	X1_Gabon_1	abslat + maxtemp + mintemp	TRUE
-0.293	0.133	-2.1930961959494	0.028300449049107	abslat	X1_Gabon_1	abslat + maxtemp + mintemp	TRUE
0.11	0.167	0.657351182083628	0.510955133632011	maxtemp	X1_Gabon_1	abslat + maxtemp + mintemp	TRUE
-0.295	0.167	-1.76848112656677	0.0769805046632924	mintemp	X1_Gabon_1	abslat + maxtemp + mintemp	TRUE
3.93	2.64	1.48712968668996	0.136980562227052	(Intercept)	X1_Gabon_1	abslat + mintemp	TRUE
-0.233	0.084	-2.77495435934893	0.00552094551172056	abslat	X1_Gabon_1	abslat + mintemp	TRUE
-0.235	0.129	-1.81935031716667	0.0688580013567084	mintemp	X1_Gabon_1	abslat + mintemp	TRUE
-0.71	0.95	-0.750099684007353	0.453194669826057	(Intercept)	X1_Gabon_1	abslat	TRUE
-0.156	0.072	-2.16634247217364	0.0302850264511026	abslat	X1_Gabon_1	abslat	TRUE
-1.0764	4.0245	-0.267463456112171	0.789112347341596	(Intercept)	X1_global_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-1.66215712185611	0.0964812747912798	abslat	X1_global_1	abslat + popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
