Estimate	Std. Error	z value	Pr(>|z|)	var	inv	vars	converged
0	0	-1.78995318579802	0.0734614375741032	tempseason	X1_Uganda_2	popdens + mintemp + precipitation + precseason + tempseason	TRUE
4.11	3.59	1.1443593626641	0.252474633891668	(Intercept)	X1_Uganda_2	popdens + mintemp + precipitation + tempseason	TRUE
0	0	0.918598420804753	0.358305658294385	popdens	X1_Uganda_2	popdens + mintemp + precipitation + tempseason	TRUE
-0.265	0.154	-1.72414431319964	0.084681794089836	mintemp	X1_Uganda_2	popdens + mintemp + precipitation + tempseason	TRUE
0	0	-0.816972624970793	0.413944072346055	precipitation	X1_Uganda_2	popdens + mintemp + precipitation + tempseason	TRUE
0	0	-1.88600719985032	0.0592939844419382	tempseason	X1_Uganda_2	popdens + mintemp + precipitation + tempseason	TRUE
2.22	2.94	0.755472767807431	0.449965365990239	(Intercept)	X1_Uganda_2	popdens + mintemp + tempseason	TRUE
0	0	1.19291240296985	0.232903681218278	popdens	X1_Uganda_2	popdens + mintemp + tempseason	TRUE
-0.266	0.15	-1.77053939224243	0.0766373282132023	mintemp	X1_Uganda_2	popdens + mintemp + tempseason	TRUE
0	0	-1.69049965961524	0.0909324033197736	tempseason	X1_Uganda_2	popdens + mintemp + tempseason	TRUE
1.87	2.79	0.669204595324779	0.503364975290192	(Intercept)	X1_Uganda_2	mintemp + tempseason	TRUE
-0.226	0.14	-1.61289775061072	0.10676672398177	mintemp	X1_Uganda_2	mintemp + tempseason	TRUE
0	0	-1.60440917524705	0.108623889883558	tempseason	X1_Uganda_2	mintemp + tempseason	TRUE
-2.51	1.45	-1.72418022497954	0.084675312886099	(Intercept)	X1_Uganda_2	mintemp	TRUE
-0.058	0.094	-0.611741398885063	0.54070886686523	mintemp	X1_Uganda_2	mintemp	TRUE
-6.2047	5.2522	-1.18137210155034	0.237454935837025	(Intercept)	X1_Wafrica_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.281563678692593	0.778278093994683	popdens	X1_Wafrica_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.176889948064415	0.859594834397301	maxtemp	X1_Wafrica_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.075750338790398	0.939617726444342	mintemp	X1_Wafrica_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	1.07754025998177	0.281238974697282	precipitation	X1_Wafrica_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.864491595307191	0.387317895381233	precseason	X1_Wafrica_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	0.107582252739221	0.914327075535629	tempseason	X1_Wafrica_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
-6.2017	5.2668	-1.17750469105017	0.238994126273217	(Intercept)	X1_Wafrica_1	popdens + maxtemp + precipitation + precseason + tempseason	TRUE
0	0	0.273564730388202	0.784419141395413	popdens	X1_Wafrica_1	popdens + maxtemp + precipitation + precseason + tempseason	TRUE
0	0	0.173836488828786	0.861993967020836	maxtemp	X1_Wafrica_1	popdens + maxtemp + precipitation + precseason + tempseason	TRUE
0	0	1.09582001207288	0.2731575489516	precipitation	X1_Wafrica_1	popdens + maxtemp + precipitation + precseason + tempseason	TRUE
