File LD Dist value ci_l ci_u
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6790.56156156156 0.0763784578264406 0.0648035664250613 0.0903843218342075
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6820.34034034034 0.0762809802520002 0.0647520958652923 0.0902347924770109
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6850.11911911912 0.076184300881407 0.0647010589938072 0.0900864463507443
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6879.8978978979 0.0760884099381656 0.0646504503497164 0.0899392694362605
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6909.67667667668 0.0759932978049532 0.0646002645634683 0.0897932479353616
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6939.45545545546 0.075898955020391 0.0645504963549463 0.0896483682664587
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6969.23423423423 0.0758053722758929 0.0645011405316142 0.0895046170603324
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6999.01301301301 0.0757125404125915 0.0644521919867068 0.0893619811559934
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7028.79179179179 0.0756204504183376 0.0644036456974663 0.0892204475966395
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7058.57057057057 0.0755290934247713 0.0643554967234204 0.0890800036257064
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7088.34934934935 0.0754384607044633 0.0643077402047041 0.0889406366830097
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7118.12812812813 0.0753485436681244 0.0642603713604218 0.0888023344009763
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7147.90690690691 0.075259333861881 0.0642133854870488 0.088665084600962
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7177.68568568569 0.0751708229646143 0.0641667779568725 0.0885288752896534
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7207.46446446446 0.0750830027853631 0.06412054421647 0.0883936946555517
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7237.24324324324 0.0749958652607861 0.0640746797852231 0.0882595310655365
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7267.02202202202 0.0749094024526845 0.0640291802538686 0.0881263730615074
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7296.8008008008 0.0748236065455817 0.0639840412830827 0.0879942093571006
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7326.57957957958 0.0747384698443587 0.0639392586020993 0.0878630288344803
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7356.35835835836 0.0746539847719443 0.0638948280073612 0.0877328205412006
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7386.13713713714 0.0745701438670588 0.0638507453612025 0.0876035736871384
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7415.91591591592 0.0744869397820078 0.0638070065905623 0.0874752776414937
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7445.69469469469 0.0744043652805283 0.0637636076857281 0.0873479219298564
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7475.47347347347 0.074322413235682 0.0637205446991086 0.0872214962313377
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7505.25225225225 0.0742410766277971 0.0636778137440351 0.0870959903757647
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7535.03103103103 0.0741603485424559 0.0636354109935901 0.0869713943409361
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7564.80980980981 0.0740802221685286 0.0635933326794634 0.0868476982499377
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7594.58858858859 0.0740006907962496 0.0635515750908336 0.086724892368516
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7624.36736736737 0.0739217478153376 0.0635101345732763 0.0866029671025093
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7654.14614614615 0.0738433867131576 0.0634690075276956 0.0864819129953335
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7683.92492492493 0.0737656010729224 0.0634281904092814 0.0863617207255222
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7713.7037037037 0.0736883845719353 0.0633876797264887 0.0862423811043188
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7743.48248248248 0.0736117309798696 0.0633474720400413 0.0861238850733215
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7773.26126126126 0.0735356341570876 0.0633075639619562 0.0860062237021765
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7803.04004004004 0.0734600880529943 0.0632679521545914 0.0858893881863212
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7832.81881881882 0.0733850867044285 0.0632286333297136 0.0857733698447744
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7862.5975975976 0.0733106242340877 0.0631896042475871 0.0856581601179738
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7892.37637637638 0.0732366948489873 0.0631508617160828 0.0855437505656576
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7922.15515515516 0.0731632928389526 0.0631124025898066 0.0854301328647912
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7951.93393393393 0.0730904125751436 0.0630742237692469 0.085317298807537
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 7981.71271271271 0.0730180485086107 0.0630363221999411 0.0852052402992655
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8011.49149149149 0.0729461951688815 0.0629986948716594 0.0850939493566088
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8041.27027027027 0.0728748471625771 0.062961338817607 0.0849834181055528
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8071.04904904905 0.0728039991720579 0.0629242511136433 0.0848736387795695
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8100.82782782783 0.0727336459540978 0.0628874288775178 0.0847646037177869
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8130.60660660661 0.0726637823385863 0.0628508692681224 0.0846563053631968
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8160.38538538539 0.0725944032272571 0.0628145694847597 0.0845487362608984
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8190.16416416416 0.0725255035924442 0.0627785267664268 0.0844418890563776
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8219.94294294294 0.0724570784758624 0.0627427383911147 0.0843357564938216
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8249.72172172172 0.0723891229874147 0.0627072016751215 0.084230331414466
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8279.5005005005 0.0723216323040222 0.0626719139723812 0.0841256067549767
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8309.27927927928 0.0722546016684801 0.0626368726738059 0.0840215755458631
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8339.05805805806 0.0721880263883356 0.0626020752066418 0.0839182309099227
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8368.83683683684 0.0721219018347892 0.0625675190338388 0.0838155660607175
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8398.61561561562 0.0720562234416182 0.0625332016534333 0.0837135743010794
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8428.39439439439 0.0719909867041223 0.0624991205979434 0.0836122490216461
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8458.17317317317 0.0719261871780902 0.0624652734337767 0.0835115836994248
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8487.95195195195 0.0718618204787864 0.0624316577606503 0.083411571896385
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8517.73073073073 0.0717978822799601 0.0623982712110229 0.0833122072580778
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8547.50950950951 0.0717343683128712 0.0623651114495381 0.0832134835122824
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8577.28828828829 0.0716712743653383 0.0623321761724792 0.0831153944676796
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8607.06706706707 0.0716085962808039 0.0622994631072351 0.0830179340125493
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8636.84584584585 0.0715463299574188 0.0622669700117767 0.0829210961134948
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8666.62462462462 0.0714844713471445 0.0622346946741446 0.0828248748141904
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8696.4034034034 0.0714230164548725 0.0622026349119459 0.0827292642341538
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8726.18218218218 0.0713619613375621 0.062170788571862 0.0826342585675409
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8755.96096096096 0.071301302103394 0.062139153529166 0.0825398520819647
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8785.73973973974 0.0712410349109409 0.0621077276872497 0.0824460391173357
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8815.51851851852 0.0711811559683537 0.0620765089771591 0.0823528140847245
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8845.2972972973 0.0711216615325639 0.062045495357141 0.082260171465246
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8875.07607607608 0.0710625479085014 0.0620146848121964 0.0821681058089644
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8904.85485485486 0.0710038114483264 0.0619840753536438 0.0820766117338186
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8934.63363363363 0.0709454485506775 0.0619536650186913 0.0819856839245677
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8964.41241241241 0.0708874556599328 0.0619234518700158 0.0818953171317562
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 8994.19119119119 0.0708298292654857 0.0618934339953519 0.0818055061706983
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9023.96996996997 0.0707725659010343 0.0618636095070874 0.081716245920481
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9053.74874874875 0.0707156621438843 0.0618339765418674 0.081627531322986
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9083.52752752753 0.0706591146142648 0.0618045332602058 0.0815393573819282
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9113.30630630631 0.0706029199746575 0.0617752778461042 0.0814517191619137
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9143.08508508509 0.0705470749291373 0.0617462085066782 0.0813646117875136
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9172.86386386386 0.0704915762227268 0.0617173234717907 0.0812780304423553
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9202.64264264264 0.0704364206407615 0.0616886209936921 0.08119197036823
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9232.42142142142 0.0703816050082671 0.0616600993466674 0.0811064268642162
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9262.2002002002 0.070327126189349 0.06163175682669 0.0810213952858201
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9291.97897897898 0.070272981086592 0.0616035917510822 0.0809368710441296
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9321.75775775776 0.0702191666404717 0.0615756024581815 0.0808528496049851
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9351.53653653654 0.0701656798287765 0.0615477873070134 0.0807693264881646
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9381.31531531532 0.0701125176660402 0.0615201446769708 0.0806862972665827
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9411.09409409409 0.0700596772029848 0.0614926729674985 0.080603757565505
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9440.87287287287 0.0700071555259737 0.0614653705977841 0.0805217030617753
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9470.65165165165 0.0699549497564742 0.0614382360064545 0.0804401294830573
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9500.43043043043 0.0699030570505305 0.0614112676512778 0.0803590326070892
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9530.20920920921 0.0698514745982456 0.061384464008871 0.0802784082609511
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9559.98798798799 0.0698001996232727 0.0613578235744126 0.0801982523203465
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9589.76676676677 0.0697492293823156 0.0613313448613611 0.0801185607088944
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9619.54554554554 0.0696985611646378 0.0613050264011777 0.0800393293974356
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9649.32432432433 0.0696481922915813 0.0612788667430547 0.0799605544033501
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9679.1031031031 0.0695981201160924 0.0612528644536491 0.0798822317898858
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9708.88188188188 0.0695483420222573 0.0612270181168197 0.0798043576655002
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9738.66066066066 0.0694988554248448 0.0612013263333705 0.0797269281832125
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9768.43943943944 0.0694496577688577 0.0611757877207976 0.0796499395399666
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9798.21821821822 0.069400746529092 0.0611504009130407 0.0795733879760055
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9827.996996997 0.0693521192097034 0.0611251645602402 0.0794972697742565
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9857.77577577578 0.0693037733437816 0.0611000773284966 0.0794215812597265
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9887.55455455456 0.0692557064929321 0.0610751378996359 0.0793463187989072
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9917.33333333333 0.0692079162468652 0.0610503449709785 0.0792714787991916
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9947.11211211211 0.0691604002229917 0.0610256972551119 0.0791970577082989
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 9976.89089089089 0.0691131560660263 0.0610011934796677 0.07912305201371
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 10006.6696696697 0.0690661814475968 0.0609768323871026 0.0790494582421122
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 10036.4484484484 0.0690194740658612 0.060952612734483 0.078976272958853
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 10066.2272272272 0.0689730316451302 0.0609285332932732 0.0789034927674037
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 10096.006006006 0.0689268519354968 0.0609045928491278 0.0788311143088307
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 10125.7847847848 0.0688809327124723 0.0608807902016872 0.0787591342612767
